1182942	2	Eukaryota;Chordata;Actinopteri;Anguilliformes;Ophichthidae;;Ophichthidae sp. BOLD:AAB7195
1182943	4	Eukaryota;Chordata;Actinopteri;;Sciaenidae;;Sciaenidae sp. BOLD:AAB7067
1183110	5	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cynoglossidae;Symphurus;Symphurus ommaspilus
1183111	4	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Microgobius;Microgobius signatus
1183112	17	Eukaryota;Chordata;Actinopteri;Blenniiformes;Chaenopsidae;Acanthemblemaria;Acanthemblemaria sp. BOLD:AAB1276
1183113	3	Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinella;Atherinella sp. BOLD:AAI4787
1183115	1	Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;;Blenniidae sp. BOLD:AAB0579
1183116	2	Eukaryota;Chordata;Actinopteri;Blenniiformes;Chaenopsidae;;Chaenopsidae sp. BOLD:AAF8918
1183117	3	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Elacatinus;Elacatinus sp. BOLD:AAC1048
1183118	4	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Elacatinus;Elacatinus sp. BOLD:AAC5098
1183119	5	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Elacatinus;Elacatinus sp. BOLD:AAE0159
1183120	1	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Elacatinus;Elacatinus sp. BOLD:AAF6345
1183121	1	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Elacatinus;Elacatinus sp. BOLD:AAI6220
1183122	5	Eukaryota;Chordata;Actinopteri;Blenniiformes;Chaenopsidae;Emblemariopsis;Emblemariopsis sp. BOLD:AAF8918
1183123	5	Eukaryota;Chordata;Actinopteri;Blenniiformes;Tripterygiidae;Enneanectes;Enneanectes sp. BOLD:AAB3091
1183124	1	Eukaryota;Chordata;Actinopteri;Blenniiformes;Tripterygiidae;Enneanectes;Enneanectes sp. BOLD:AAB9881
1183125	3	Eukaryota;Chordata;Actinopteri;Blenniiformes;Tripterygiidae;Enneanectes;Enneanectes sp. BOLD:AAC5940
1183126	8	Eukaryota;Chordata;Actinopteri;Blenniiformes;Tripterygiidae;Enneanectes;Enneanectes sp. BOLD:AAC5941
1183127	2	Eukaryota;Chordata;Actinopteri;;Sciaenidae;Equetus;Equetus sp. BOLD:AAD1663
1183128	14	Eukaryota;Chordata;Actinopteri;Gerreiformes;Gerreidae;Eucinostomus;Eucinostomus sp. BOLD:AAA4224
1183131	8	Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Labrisomus;Labrisomus sp. BOLD:AAB7266
1183132	6	Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Malacoctenus;Malacoctenus sp. BOLD:AAA9876
1183133	1	Eukaryota;Chordata;Actinopteri;Blenniiformes;Dactyloscopidae;Platygillellus;Platygillellus sp. BOLD:AAE7824
1183134	2	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cynoglossidae;Symphurus;Symphurus sp. BOLD:AAG5636
1183148	15	Eukaryota;Chordata;Actinopteri;;Sciaenidae;Pareques;Pareques umbrosus
1183149	14	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Evorthodus;Evorthodus lyricus
1183150	7	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Ctenogobius;Ctenogobius smaragdus
1183348	2	Eukaryota;Chordata;Actinopteri;Albuliformes;Albulidae;Albula;Albula sp. BOLD:AAA3537
1183349	1	Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Anchoa;Anchoa sp. BOLD:AAC9120
1183350	1	Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;;Blenniidae sp. BOLD:AAB6279
1183351	1	Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;;Blenniidae sp. BOLD:AAC1457
1183352	2	Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Chasmodes;Chasmodes sp. BOLD:AAO2004
1183353	2	Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;;Engraulidae sp. BOLD:AAB7044
1183354	1	Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;;Engraulidae sp. BOLD:AAC9120
1183355	4	Eukaryota;Chordata;Actinopteri;Gerreiformes;Gerreidae;Eucinostomus;Eucinostomus sp. BOLD:AAA4223
1183356	2	Eukaryota;Chordata;Actinopteri;Gerreiformes;Gerreidae;Eucinostomus;Eucinostomus sp. BOLD:AAB1826
1183357	1	Eukaryota;Chordata;Actinopteri;Blenniiformes;Gobiesocidae;Gobiesox;Gobiesox sp. BOLD:AAO1710
1183358	1	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Gobiosoma;Gobiosoma sp. BOLD:AAO2010
1183359	6	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Haemulidae;;Haemulidae sp. BOLD:AAC2186
1183360	4	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Haemulon;Haemulon sp. BOLD:AAA6812
1183361	2	Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;;Labrisomidae sp. BOLD:AAB0992
1183362	1	Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Labrisomus;Labrisomus sp. BOLD:AAB0990
1183363	3	Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Menidia;Menidia sp. BOLD:AAD7634
1183364	1	Eukaryota;Chordata;Actinopteri;Batrachoidiformes;Batrachoididae;Opsanus;Opsanus sp. BOLD:AAK5667
1183365	2	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;;Paralichthyidae sp. BOLD:AAO1988
1183366	3	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinella;Sardinella sp. BOLD:AAD1175
1183367	4	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinella;Sardinella sp. BOLD:AAO1626
1183368	1	Eukaryota;Chordata;Actinopteri;;Sphyraenidae;Sphyraena;Sphyraena sp. BOLD:AAI0011
1183369	1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Monacanthidae;Stephanolepis;Stephanolepis sp. BOLD:AAB5715
1183370	2	Eukaryota;Chordata;Actinopteri;Syngnathiformes;Syngnathidae;;Syngnathidae sp. BOLD:AAC9927
1183371	2	Eukaryota;Chordata;Actinopteri;Syngnathiformes;Syngnathidae;;Syngnathidae sp. BOLD:AAD7343
1183372	7	Eukaryota;Chordata;Actinopteri;Syngnathiformes;Syngnathidae;;Syngnathidae sp. BOLD:AAK1525
1183373	5	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Monacanthidae;Cantherhines;Cantherhines macrocerus
1183375	6	Eukaryota;Chordata;Actinopteri;;Sphyraenidae;Sphyraena;Sphyraena picudilla
1183376	9	Eukaryota;Chordata;Actinopteri;Blenniiformes;Gobiesocidae;Tomicodon;Tomicodon reitzae
1183394	10	Eukaryota;Chordata;Actinopteri;Scombriformes;Trichiuridae;Lepturacanthus;Lepturacanthus roelandti
1183396	18	Eukaryota;Chordata;Actinopteri;Scombriformes;Trichiuridae;Evoxymetopon;Evoxymetopon poeyi
1183397	6	Eukaryota;Chordata;Actinopteri;Scombriformes;Trichiuridae;Evoxymetopon;Evoxymetopon taeniatus
1183399	43	Eukaryota;Chordata;Actinopteri;Scombriformes;Trichiuridae;Tentoriceps;Tentoriceps cristatus
1183838	3	Eukaryota;Chordata;Actinopteri;Blenniiformes;Chaenopsidae;Acanthemblemaria;Acanthemblemaria sp. BOLD:AAN2655
1183839	2	Eukaryota;Chordata;Actinopteri;Blenniiformes;Chaenopsidae;Acanthemblemaria;Acanthemblemaria sp. BOLD:AAN3199
1183840	1	Eukaryota;Chordata;Actinopteri;Blenniiformes;Gobiesocidae;Acyrtus;Acyrtus sp. BOLD:AAN2847
1183841	3	Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinella;Atherinella sp. BOLD:AAN5135
1183842	1	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Barbulifer;Barbulifer sp. BOLD:AAN3083
1183843	1	Eukaryota;Chordata;Actinopteri;Anguilliformes;Ophichthidae;Callechelys;Callechelys sp. BOLD:AAN4909
1183844	1	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Elacatinus;Elacatinus sp. BOLD:AAB2888
1183845	1	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Elacatinus;Elacatinus sp. BOLD:AAB6831
1183846	6	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Elacatinus;Elacatinus sp. BOLD:AAE8190
1183847	1	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Elacatinus;Elacatinus sp. BOLD:AAN2736
1183848	1	Eukaryota;Chordata;Actinopteri;Blenniiformes;Chaenopsidae;Emblemariopsis;Emblemariopsis sp. BOLD:AAO1394
1183849	8	Eukaryota;Chordata;Actinopteri;Blenniiformes;Tripterygiidae;Enneanectes;Enneanectes sp. BOLD:AAN4956
1183851	1	Eukaryota;Chordata;Actinopteri;Gerreiformes;Gerreidae;Eucinostomus;Eucinostomus sp. BOLD:AAB1827
1183852	7	Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Labrisomus;Labrisomus sp. BOLD:AAN2691
1183853	1	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Lythrypnus;Lythrypnus sp. BOLD:AAN2663
1183854	3	Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Malacoctenus;Malacoctenus sp. BOLD:AAN2605
1183855	9	Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Malacoctenus;Malacoctenus sp. BOLD:AAN2606
1183856	3	Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Malacoctenus;Malacoctenus sp. BOLD:AAN2830
1183857	1	Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Paraclinus;Paraclinus sp. BOLD:AAN2705
1183858	2	Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Paraclinus;Paraclinus sp. BOLD:AAN3096
1183859	1	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Priolepis;Priolepis sp. BOLD:AAH7622
1184739	26	Eukaryota;Chordata;Actinopteri;Uranoscopiformes;Pinguipedidae;Parapercis;Parapercis xanthozona
118565	272	Eukaryota;Chordata;Actinopteri;;Sciaenidae;Pennahia;Pennahia argentata
1187975	2	Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Urotrygonidae;Urotrygon;Urotrygon rogersi
1188016	6	Eukaryota;Chordata;Actinopteri;Perciformes;Scorpaenidae;Neomerinthe;Neomerinthe megalepis
1188017	7	Eukaryota;Chordata;Actinopteri;Zeiformes;Parazenidae;Cyttopsis;Cyttopsis cypho
1188018	18	Eukaryota;Chordata;Actinopteri;Priacanthiformes;Cepolidae;Cepola;Cepola schlegelii
1188019	17	Eukaryota;Chordata;Actinopteri;Anguilliformes;Ophichthidae;Apterichtus;Apterichtus klazingai
1188020	4	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Bothidae;Chascanopsetta;Chascanopsetta prognatha
1188021	5	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Bothidae;Crossorhombus;Crossorhombus kanekonis
1188022	27	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cynoglossidae;Cynoglossus;Cynoglossus kopsii
1188023	1	Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Dasyatidae;Telatrygon;Telatrygon acutirostra
1188024	109	Eukaryota;Chordata;Actinopteri;Clupeiformes;Pristigasteridae;Ilisha;Ilisha melastoma
1188025	12	Eukaryota;Chordata;Actinopteri;Perciformes;Triglidae;Lepidotrigla;Lepidotrigla longimana
1188026	4	Eukaryota;Chordata;Actinopteri;Perciformes;Synanceiidae;Minous;Minous inermis
1188027	21	Eukaryota;Chordata;Actinopteri;Ophidiiformes;Ophidiidae;Neobythites;Neobythites unimaculatus
1188028	35	Eukaryota;Chordata;Chondrichthyes;Rajiformes;Rajidae;Okamejei;Okamejei hollandi
1188029	71	Eukaryota;Chordata;Actinopteri;Priacanthiformes;Priacanthidae;Pristigenys;Pristigenys niphonia
1188032	23	Eukaryota;Chordata;Actinopteri;Perciformes;Scorpaenidae;Brachypterois;Brachypterois serrulata
1188033	22	Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Chelidoperca;
1188034	32	Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Chelidoperca;Chelidoperca pleurospilus
1188036	14	Eukaryota;Chordata;Actinopteri;Perciformes;Peristediidae;Gargariscus;Gargariscus prionocephalus
1188038	13	Eukaryota;Chordata;Actinopteri;Perciformes;Scorpaenidae;Neocentropogon;Neocentropogon aeglefinus
1188040	15	Eukaryota;Chordata;Actinopteri;Perciformes;Platycephalidae;Suggrundus;Suggrundus meerdervoortii
1188043	32	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Jaydia;Jaydia striata
1188077	4	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Rineloricaria;Rineloricaria jaraguensis
1188226	3	Eukaryota;Chordata;Actinopteri;Perciformes;Bathymasteridae;Bathymaster;Bathymaster caeruleofasciatus
1188748	75	Eukaryota;Chordata;Actinopteri;;Ambassidae;Parambassis;Parambassis siamensis
1189005	1	Eukaryota;Chordata;Actinopteri;Scombriformes;Ariommatidae;Ariomma;Ariomma sp. FNSIC071-11
1189006	1	Eukaryota;Chordata;Actinopteri;Scombriformes;Ariommatidae;Ariomma;Ariomma sp. FNSIC115-11
1189007	1	Eukaryota;Chordata;Actinopteri;Scombriformes;Ariommatidae;Ariomma;Ariomma sp. FNSIC116-11
1189008	1	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Bothidae;Arnoglossus;Arnoglossus sp. FNSIC070-11
1189009	1	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Soleidae;Aseraggodes;Aseraggodes sp. FNSIC131-11
1189010	1	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Bothidae;;Bothidae sp. FNSIC052-11
1189011	1	Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Chelidoperca;Chelidoperca sp. FNSIC011-11
1189012	1	Eukaryota;Chordata;Actinopteri;Aulopiformes;Chlorophthalmidae;Chlorophthalmus;Chlorophthalmus sp. FNSIC117-11
1189013	1	Eukaryota;Chordata;Actinopteri;Gadiformes;Macrouridae;Coelorinchus;Coelorinchus sp. FNSIC128-11
1189014	1	Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Decapterus;Decapterus sp. FNSIC069-11
1189015	1	Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Epinephelus;Epinephelus sp. FNSIC195-11
1189016	1	Eukaryota;Chordata;Actinopteri;Perciformes;Triglidae;Lepidotrigla;Lepidotrigla sp. FNSIC086-11
1189017	1	Eukaryota;Chordata;Actinopteri;Perciformes;Triglidae;Lepidotrigla;Lepidotrigla sp. FNSIC146-11
1189018	1	Eukaryota;Chordata;Actinopteri;Perciformes;Triglidae;Lepidotrigla;Lepidotrigla sp. FNSIC157-11
1189020	1	Eukaryota;Chordata;Actinopteri;Anguilliformes;Muraenesocidae;;Muraenesocidae sp. FNSIC038-11
1189022	1	Eukaryota;Chordata;Actinopteri;Anguilliformes;Ophichthidae;;Ophichthinae sp. FNSIC037-11
1189023	1	Eukaryota;Chordata;Actinopteri;Anguilliformes;Ophichthidae;;Ophichthinae sp. FNSIC202-11
1189024	1	Eukaryota;Chordata;Actinopteri;Anguilliformes;Ophichthidae;Ophichthus;Ophichthus sp. FNSIC036-11
1189025	1	Eukaryota;Chordata;Actinopteri;Anguilliformes;Ophichthidae;Ophichthus;Ophichthus sp. FNSIC089-11
1189026	1	Eukaryota;Chordata;Actinopteri;Anguilliformes;Ophichthidae;Ophichthus;Ophichthus sp. FNSIC095-11
1189027	1	Eukaryota;Chordata;Actinopteri;Anguilliformes;Ophichthidae;Ophichthus;Ophichthus sp. FNSIC099-11
1189029	1	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Pristipomoides;Pristipomoides sp. FNSIC055-11
1189030	5	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Pristipomoides;Pristipomoides sp. FNSIC164-11
1189031	1	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Pristipomoides;Pristipomoides sp. FNSIC165-11
1189032	1	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Pristipomoides;Pristipomoides sp. FNSIC166-11
1189033	1	Eukaryota;Chordata;Actinopteri;Carangiformes;Rachycentridae;Rachycentron;Rachycentron sp. FNSIC181-11
1189034	1	Eukaryota;Chordata;Actinopteri;Scombriformes;Gempylidae;Rexea;Rexea sp. FNSIC073-11
1189035	1	Eukaryota;Chordata;Actinopteri;Scombriformes;Gempylidae;Rexea;Rexea sp. FNSIC074-11
1189036	1	Eukaryota;Chordata;Actinopteri;Scombriformes;Gempylidae;Rexea;Rexea sp. FNSIC075-11
1189037	1	Eukaryota;Chordata;Actinopteri;Perciformes;Scorpaenidae;;Scorpaenidae sp. FNSIC124-11
1189038	1	Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;;Serranidae sp. FNSIC100-11
1189039	1	Eukaryota;Chordata;Actinopteri;Anguilliformes;Congridae;Uroconger;Uroconger sp. FNSIC077-11
1189040	1	Eukaryota;Chordata;Actinopteri;Anguilliformes;Congridae;Uroconger;Uroconger sp. FNSIC112-11
1189041	1	Eukaryota;Chordata;Actinopteri;Anguilliformes;Congridae;Uroconger;Uroconger sp. FNSIC113-11
1189045	1	Eukaryota;Chordata;Actinopteri;Pempheriformes;Percophidae;;Bembropinae sp. FNSIC186-11
119041	167	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Takifugu;Takifugu xanthopterus
1190627	2	Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypleurochilus;Hypleurochilus aequipinnis
1190628	69	Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypleurochilus;Hypleurochilus fissicornis
1190629	2	Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypleurochilus;Hypleurochilus sp. AL-2012
1190630	15	Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypleurochilus;Hypleurochilus pseudoaequipinnis
1190631	5	Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Parablennius;Parablennius intermedius
1190632	12	Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Parablennius;Parablennius tasmanianus
1190633	21	Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Parablennius;Parablennius thysanius
1190648	6	Eukaryota;Chordata;Lepidosauria;Squamata;Scincidae;Spondylurus;Spondylurus caicosae
1190649	2	Eukaryota;Chordata;Lepidosauria;Squamata;Scincidae;Spondylurus;Spondylurus culebrae
1190650	6	Eukaryota;Chordata;Lepidosauria;Squamata;Scincidae;Spondylurus;Spondylurus fulgidus
1190652	2	Eukaryota;Chordata;Lepidosauria;Squamata;Scincidae;Spondylurus;Spondylurus lineolatus
1190653	2	Eukaryota;Chordata;Lepidosauria;Squamata;Scincidae;Spondylurus;Spondylurus macleani
1190655	10	Eukaryota;Chordata;Lepidosauria;Squamata;Scincidae;Spondylurus;Spondylurus powelli
1190658	12	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Hisonotus;Hisonotus depressicauda
1190659	4	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Hisonotus;Hisonotus leucophrys
1190660	3	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Hisonotus;Hisonotus megaloplax
1190661	4	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Hisonotus;Hisonotus montanus
1190662	11	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Hisonotus;Hisonotus notatus
1190663	1	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Hisonotus;Hisonotus sp. LBP9817 38298
1190664	1	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Ancistrus;Ancistrus sp. NUP701 16647
1190665	3	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Aphanotorulus;Aphanotorulus unicolor
1190666	1	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Hypostomus;Hypostomus agna
1190667	3	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Hypostomus;Hypostomus ericae
1190668	3	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Hypostomus;Hypostomus faveolus
1190669	3	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Hypostomus;Hypostomus goyazensis
1190670	5	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Hypostomus;Hypostomus hermanni
1190672	13	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Hypostomus;Hypostomus paulinus
1190673	1	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Hypostomus;Hypostomus piratatu
1190674	37	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Hypostomus;Hypostomus pusarum
1190675	3	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Hypostomus;Hypostomus rhantos
1190676	1	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Hypostomus;Hypostomus sp. LBP1673 11270
1190677	1	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Hypostomus;Hypostomus sp. LBP1822 13062
1190678	1	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Hypostomus;Hypostomus sp. LBP1827 12943
1190679	1	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Kronichthys;Kronichthys sp. LBP1766-12885
1190681	1	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Pseudancistrus;Pseudancistrus sp. NUP4793 16682
1190682	4	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Rineloricaria;Rineloricaria heteroptera
1190683	1	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Rineloricaria;Rineloricaria aff. heteroptera LBP1731 12865
1190687	2	Eukaryota;Chordata;Lepidosauria;Squamata;Scincidae;Spondylurus;Spondylurus semitaeniatus
1190688	7	Eukaryota;Chordata;Lepidosauria;Squamata;Scincidae;Spondylurus;Spondylurus sloanii
1190689	2	Eukaryota;Chordata;Lepidosauria;Squamata;Scincidae;Spondylurus;Spondylurus monitae
1190690	2	Eukaryota;Chordata;Lepidosauria;Squamata;Scincidae;Mabuya;Mabuya dominicana
1190695	21	Eukaryota;Chordata;Lepidosauria;Squamata;Scincidae;Marisora;Marisora roatanae
1190807	18	Eukaryota;Chordata;Actinopteri;Siluriformes;Ariidae;Nemapteryx;Nemapteryx caelata
1190808	18	Eukaryota;Chordata;Actinopteri;Siluriformes;Ariidae;Plicofollis;Plicofollis tenuispinis
1191120	38	Eukaryota;Chordata;Lepidosauria;Squamata;Scincidae;Copeoglossum;Copeoglossum nigropunctatum
1191141	8	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Neoplecostomus;Neoplecostomus bandeirante
1191142	8	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Neoplecostomus;Neoplecostomus botucatu
1191143	8	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Neoplecostomus;Neoplecostomus langeanii
1191587	3	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Neoplecostominae gen. 1 FFR-2012;Neoplecostominae gen. 1 sp. FFR-2012
1191588	3	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Neoplecostominae gen. 2 FFR-2012;Neoplecostominae gen. 2 sp. FFR-2012
1191597	3	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Neoplecostomus;Neoplecostomus cf. botucatu LBP709-6049
1191598	7	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Neoplecostomus;Neoplecostomus sp. 1 FFR-2012
1191599	7	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Neoplecostomus;Neoplecostomus sp. 2 FFR-2012
1191600	3	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Neoplecostomus;Neoplecostomus sp. 3 FFR-2012
1191601	11	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Neoplecostomus;Neoplecostomus sp. 4 FFR-2012
1191602	7	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Neoplecostomus;Neoplecostomus sp. 5 FFR-2012
1191603	5	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Neoplecostomus;Neoplecostomus sp. 6 FFR-2012
1191604	7	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Neoplecostomus;Neoplecostomus sp. 7 FFR-2012
1191605	4	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Neoplecostomus;Neoplecostomus sp. 8 FFR-2012
1191606	3	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Neoplecostomus;Neoplecostomus sp. 9 FFR-2012
1191607	3	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Pareiorhina;Pareiorhina cf. carrancas LBP1087-10256
1191608	6	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Pareiorhina;Pareiorhina sp. 1 FFR-2012
1192863	8	Eukaryota;Chordata;Aves;Charadriiformes;Laridae;Chroicocephalus;Chroicocephalus cirrocephalus
1192867	99	Eukaryota;Chordata;Aves;Charadriiformes;Laridae;Chroicocephalus;Chroicocephalus ridibundus
1193633	2	Eukaryota;Chordata;Actinopteri;Cichliformes;Cichlidae;Ptychochromoides;Ptychochromoides itasy
1193714	2	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Lythrypnus;Lythrypnus brasiliensis
1193715	1	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Lythrypnus;Lythrypnus cobalus
1193716	6	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Lythrypnus;Lythrypnus crocodilus
1193717	1	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Lythrypnus;Lythrypnus gilberti
1193718	1	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Lythrypnus;Lythrypnus heterochroma
1193719	16	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Lythrypnus;Lythrypnus nesiotes
1193720	1	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Lythrypnus;Lythrypnus okapia
1193721	1	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Lythrypnus;Lythrypnus pulchellus
1193722	6	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Lythrypnus;Lythrypnus rhizophora
1193723	2	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Lythrypnus;Lythrypnus sp. 1 JMM-2012
1193724	3	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Lythrypnus;Lythrypnus sp. 2 JMM-2012
1193725	3	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Lythrypnus;Lythrypnus sp. 3 JMM-2012
1193726	9	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Lythrypnus;Lythrypnus spilus
1193727	67	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Trimma;Trimma benjamini
